,0
703,2699.0
704,2301.0
705,2502.0
706,2309.0
707,2205.0
708,2605.0
709,2302.0
710,2306.0
711,2204.0
712,2304.0
713,2310.0
714,2505.0
715,2207.0
716,2703.0
717,2503.0
718,2100.0
719,2303.0
720,2501.0
721,2308.0
722,2704.0
723,2604.0
724,2506.0
725,2112.0
726,2202.0
727,2706.0
728,2106.0
729,2699.0
730,2102.0
731,2104.0
732,2107.0
733,2401.0
734,2601.0
735,2105.0
736,2101.0
737,2402.0
738,2603.0
739,2302.0
740,2602.0
741,2303.0
742,2103.0
743,2504.0
744,2110.0
745,2305.0
746,2307.0
747,2605.0
748,2109.0
749,2205.0
750,2111.0
751,2306.0
752,2310.0
753,2304.0
754,2309.0
755,2206.0
756,2502.0
757,2301.0
758,2604.0
759,2207.0
760,2404.0
761,2706.0
762,2203.0
763,2503.0
764,2204.0
765,2311.0
766,2308.0
767,2703.0
768,2501.0
769,2506.0
770,2704.0
771,0.0
772,2100.0
773,2108.0
774,2202.0
775,2705.0
776,2201.0
777,2505.0
778,2112.0
779,2107.0
780,2106.0
781,2104.0
782,2603.0
783,2307.0
784,2699.0
785,2105.0
786,2401.0
787,2101.0
788,2601.0
789,2301.0
790,2102.0
791,2305.0
792,2103.0
793,2504.0
794,2206.0
795,2402.0
796,2110.0
797,2502.0
798,2111.0
799,2109.0
800,2303.0
801,2304.0
802,2205.0
803,2704.0
804,2605.0
805,2602.0
806,2204.0
807,2705.0
808,2201.0
809,2706.0
810,2207.0
811,2312.0
812,2310.0
813,2404.0
814,2302.0
815,2503.0
816,2306.0
817,2703.0
818,2309.0
819,2501.0
820,2506.0
821,2604.0
822,2100.0
823,2403.0
824,2203.0
825,2505.0
826,2107.0
827,2106.0
828,2104.0
829,2102.0
830,2604.0
831,2401.0
832,2602.0
833,2307.0
834,2402.0
835,2601.0
836,2111.0
837,2301.0
838,2304.0
839,2699.0
840,2603.0
841,2105.0
842,2109.0
843,2103.0
844,2101.0
845,2207.0
846,2305.0
847,2303.0
848,2302.0
849,2706.0
850,2110.0
851,2605.0
852,2703.0
853,2310.0
854,2504.0
855,2501.0
856,2502.0
857,2203.0
858,2306.0
859,2308.0
860,2112.0
861,2704.0
862,0.0
863,2100.0
864,2204.0
865,2206.0
866,2404.0
867,2503.0
868,2108.0
869,2205.0
870,2107.0
871,2106.0
872,2104.0
873,2102.0
874,2602.0
875,2605.0
876,2601.0
877,2105.0
878,2101.0
879,2401.0
880,2305.0
881,2603.0
882,2402.0
883,2207.0
884,2110.0
885,2111.0
886,2504.0
887,2109.0
888,2303.0
889,2699.0
890,2404.0
891,2103.0
892,2604.0
893,2307.0
894,2304.0
895,2301.0
896,2505.0
897,2204.0
898,2206.0
899,2306.0
900,2302.0
901,2503.0
902,2201.0
903,2205.0
904,2701.0
905,2704.0
906,2506.0
907,2502.0
908,2501.0
909,2706.0
910,0.0
911,2104.0
912,2106.0
913,2302.0
914,2107.0
915,2102.0
916,2401.0
917,2101.0
918,2602.0
919,2699.0
920,2601.0
921,2103.0
922,2111.0
923,2110.0
924,2305.0
925,2109.0
926,2402.0
927,2304.0
928,2301.0
929,2207.0
930,2105.0
931,2503.0
932,2307.0
933,2603.0
934,2504.0
935,2703.0
936,2204.0
937,2605.0
938,2206.0
939,2306.0
940,2303.0
941,2604.0
942,2506.0
943,2310.0
944,2501.0
945,2704.0
946,2404.0
947,2502.0
948,0.0
949,2402.0
950,2102.0
951,2106.0
952,2401.0
953,2603.0
954,2107.0
955,2111.0
956,2602.0
957,2101.0
958,2699.0
959,2104.0
960,2601.0
961,2105.0
962,2703.0
963,2109.0
964,2103.0
965,2301.0
966,2501.0
967,2307.0
968,2705.0
969,2305.0
970,2304.0
971,2504.0
972,2404.0
973,2309.0
974,2306.0
975,2605.0
976,2110.0
977,2303.0
978,2302.0
979,2604.0
980,2704.0
981,2206.0
982,2503.0
983,2308.0
984,2310.0
985,2505.0
986,2506.0
987,2100.0
988,2204.0
989,2502.0
990,2702.0
991,2205.0
992,0.0
993,2112.0
994,2403.0
995,2706.0
996,2311.0
997,2203.0
998,2701.0
999,2312
1000,1
1001,2106.0
1002,2111.0
1003,2107.0
1004,2104.0
1005,2103.0
1006,2401.0
1007,2601.0
1008,2102.0
1009,2603.0
1010,2402.0
1011,2110.0
1012,2699.0
1013,2101.0
1014,2109.0
1015,2307.0
1016,2503.0
1017,2105.0
1018,2602.0
1019,2504.0
1020,2303.0
1021,2704.0
1022,2305.0
1023,2304.0
1024,2703.0
1025,2308.0
1026,2605.0
1027,2501.0
1028,2206.0
1029,2302.0
1030,2309.0
1031,2502.0
1032,2301.0
1033,1.0
1034,2306.0
1035,2404.0
1036,2203.0
1037,2705.0
1038,2701.0
1039,2706.0
1040,2310.0
1041,2100.0
1042,2604.0
1043,0.0
1044,2505.0
1045,2207.0
1046,2204.0
1047,2506.0
1048,27.0
1049,2202.0
1050,2106.0
1051,2103.0
1052,2107.0
1053,2102.0
1054,2104.0
1055,2601.0
1056,2401.0
1057,2105.0
1058,2305.0
1059,2603.0
1060,2504.0
1061,2602.0
1062,2699.0
1063,2101.0
1064,2204.0
1065,2111.0
1066,2110.0
1067,2402.0
1068,2205.0
1069,2303.0
1070,2304.0
1071,2207.0
1072,2206.0
1073,2705.0
1074,2109.0
1075,2306.0
1076,2307.0
1077,2301.0
1078,2706.0
1079,2203.0
1080,2501.0
1081,2605.0
1082,2502.0
1083,2703.0
1084,2503.0
1085,2604.0
1086,2112.0
1087,2404.0
1088,2506.0
1089,2309.0
1090,2100.0
1091,2311.0
1092,2310.0
1093,2704.0
1094,2701.0
1095,2312.0
1096,2308.0
1097,2505.0
1098,2403.0
1099,2702.0
1100,2201.0
1101,2208.0
1102,2202.0
1103,0.0
1104,2302.0
1105,2208
1106,2108
1107,2106.0
1108,2104.0
1109,2601.0
1110,2107.0
1111,2102.0
1112,2404.0
1113,2103.0
1114,2101.0
1115,2303.0
1116,2401.0
1117,2699.0
1118,2307.0
1119,2602.0
1120,2706.0
1121,2111.0
1122,2302.0
1123,2504.0
1124,2105.0
1125,2204.0
1126,2304.0
1127,2301.0
1128,2603.0
1129,2305.0
1130,2110.0
1131,2109.0
1132,2306.0
1133,2402.0
1134,2705.0
1135,2206.0
1136,2201.0
1137,2605.0
1138,2309.0
1139,2703.0
1140,2503.0
1141,2207.0
1142,2704.0
1143,2501.0
1144,2502.0
1145,2108.0
1146,2604.0
1147,2205.0
1148,2701.0
1149,2112.0
1150,2202.0
1151,2505.0
1152,2702.0
1153,0.0
1154,2310.0
1155,2102.0
1156,2106.0
1157,2202.0
1158,2104.0
1159,2601.0
1160,2107.0
1161,2103.0
1162,2101.0
1163,2402.0
1164,2111.0
1165,2303.0
1166,2401.0
1167,2602.0
1168,2305.0
1169,2504.0
1170,2605.0
1171,2110.0
1172,2304.0
1173,2109.0
1174,2307.0
1175,2207.0
1176,2105.0
1177,2206.0
1178,2404.0
1179,2204.0
1180,2699.0
1181,2603.0
1182,2301.0
1183,2201.0
1184,2705.0
1185,2503.0
1186,2205.0
1187,2311.0
1188,2502.0
1189,2100.0
1190,2306.0
1191,2309.0
1192,2706.0
1193,2703.0
1194,2704.0
1195,2310.0
1196,2501.0
1197,2308.0
1198,2506.0
1199,2701.0
1200,2604.0
1201,2203.0
1202,2403.0
1203,2302.0
1204,2505.0
1205,2603.0
1206,2402.0
1207,2106.0
1208,2104.0
1209,2601.0
1210,2401.0
1211,2107.0
1212,2102.0
1213,2504.0
1214,2112.0
1215,2111.0
1216,2101.0
1217,2305.0
1218,2103.0
1219,2110.0
1220,2404.0
1221,2602.0
1222,2105.0
1223,2301.0
1224,2205.0
1225,2306.0
1226,2207.0
1227,2310.0
1228,2109.0
1229,2204.0
1230,2604.0
1231,2307.0
1232,2699.0
1233,2501.0
1234,2304.0
1235,2506.0
1236,2605.0
1237,2706.0
1238,2303.0
1239,2704.0
1240,2502.0
1241,2705.0
1242,2206.0
1243,2703.0
1244,2505.0
1245,2503.0
1246,2312.0
1247,2311.0
1248,0.0
1249,2302.0
1250,2309.0
1251,2202.0
1252,2201.0
1253,2308.0
1254,2106.0
1255,2107.0
1256,2102.0
1257,2104.0
1258,2699.0
1259,2601.0
1260,2401.0
1261,2402.0
1262,2404.0
1263,2603.0
1264,2602.0
1265,0.0
1266,2305.0
1267,2105.0
1268,2101.0
1269,2506.0
1270,2103.0
1271,2604.0
1272,2111.0
1273,2109.0
1274,2504.0
1275,2605.0
1276,2301.0
1277,2204.0
1278,2307.0
1279,2303.0
1280,2703.0
1281,2110.0
1282,2501.0
1283,2206.0
1284,2706.0
1285,2203.0
1286,2100.0
1287,2306.0
1288,2503.0
1289,2207.0
1290,2705.0
1291,2205.0
1292,2403.0
1293,2704.0
1294,2304.0
1295,2701.0
1296,2502.0
1297,2202.0
1298,2309.0
1299,2308.0
1300,2302.0
1301,2310.0
1302,2505.0
1303,2702.0
1304,2112.0
1305,2104.0
1306,2107.0
1307,2102.0
1308,2603.0
1309,2106.0
1310,2401.0
1311,2602.0
1312,2605.0
1313,2305.0
1314,2601.0
1315,2303.0
1316,2103.0
1317,2105.0
1318,2301.0
1319,2307.0
1320,2402.0
1321,2304.0
1322,2604.0
1323,2101.0
1324,2306.0
1325,2109.0
1326,2404.0
1327,2504.0
1328,2699.0
1329,2502.0
1330,2111.0
1331,2703.0
1332,2204.0
1333,2110.0
1334,2501.0
1335,2205.0
1336,2206.0
1337,2302.0
1338,2309.0
1339,2503.0
1340,2202.0
1341,2704.0
1342,2506.0
1343,2207.0
1344,2310.0
1345,2505.0
1346,2100.0
1347,2705.0
1348,2308.0
1349,2706.0
1350,2203.0
1351,2701.0
1352,2312.0
1353,0.0
1354,2311.0
1355,2106.0
1356,2107.0
1357,2104.0
1358,2504.0
1359,2105.0
1360,2101.0
1361,2402.0
1362,2306.0
1363,2603.0
1364,2601.0
1365,2401.0
1366,2103.0
1367,2111.0
1368,2102.0
1369,2602.0
1370,2110.0
1371,2502.0
1372,2307.0
1373,2301.0
1374,2303.0
1375,2305.0
1376,2205.0
1377,2506.0
1378,2207.0
1379,2204.0
1380,2699.0
1381,2304.0
1382,2206.0
1383,2505.0
1384,2404.0
1385,2503.0
1386,2302.0
1387,2109.0
1388,2705.0
1389,2605.0
1390,2310.0
1391,2604.0
1392,2311.0
1393,2706.0
1394,2308.0
1395,2704.0
1396,2703.0
1397,2100.0
1398,2107.0
1399,2106.0
1400,2102.0
1401,2307.0
1402,2402.0
1403,2602.0
1404,2603.0
1405,2104.0
1406,2401.0
1407,2601.0
1408,2306.0
1409,2404.0
1410,2105.0
1411,2699.0
1412,2101.0
1413,2605.0
1414,2304.0
1415,2501.0
1416,2305.0
1417,2111.0
1418,2109.0
1419,2103.0
1420,2301.0
1421,2110.0
1422,2303.0
1423,2504.0
1424,2604.0
1425,2705.0
1426,2309.0
1427,2310.0
1428,2505.0
1429,2204.0
1430,2502.0
1431,2302.0
1432,2506.0
1433,2206.0
1434,2503.0
1435,2308.0
1436,2207.0
1437,2703.0
1438,2704.0
1439,2701.0
1440,2706.0
1441,2702.0
1442,2100.0
1443,2202.0
1444,2312.0
1445,17.0
1446,0.0
1447,17
1448,2401.0
1449,2106.0
1450,2207.0
1451,2109.0
1452,2601.0
1453,2103.0
1454,2107.0
1455,2603.0
1456,2504.0
1457,2104.0
1458,2699.0
1459,2402.0
1460,2105.0
1461,2602.0
1462,2101.0
1463,2204.0
1464,2102.0
1465,2111.0
1466,2205.0
1467,2404.0
1468,2303.0
1469,2206.0
1470,2110.0
1471,2304.0
1472,2305.0
1473,2706.0
1474,2306.0
1475,2301.0
1476,2308.0
1477,2506.0
1478,2307.0
1479,2501.0
1480,2704.0
1481,2203.0
1482,2605.0
1483,2310.0
1484,2100.0
1485,2503.0
1486,2604.0
1487,2309.0
1488,2703.0
1489,2312.0
1490,2202.0
1491,2502.0
1492,2302.0
1493,2705.0
1494,2505.0
1495,17.0
1496,2311.0
1497,2702.0
1498,2106.0
1499,2104.0
1500,2401.0
1501,2107.0
1502,2110.0
1503,2602.0
1504,2103.0
1505,2102.0
1506,2402.0
1507,2111.0
1508,2601.0
1509,2101.0
1510,2603.0
1511,2303.0
1512,2105.0
1513,2307.0
1514,2109.0
1515,2207.0
1516,2305.0
1517,2699.0
1518,2310.0
1519,2504.0
1520,2301.0
1521,2204.0
1522,2205.0
1523,2206.0
1524,2702.0
1525,2304.0
1526,2604.0
1527,2605.0
1528,2306.0
1529,2309.0
1530,2202.0
1531,2706.0
1532,2704.0
1533,2501.0
1534,2404.0
1535,2503.0
1536,2502.0
1537,2505.0
1538,2703.0
1539,2100.0
1540,2506.0
1541,2705.0
1542,2401.0
1543,2106.0
1544,2103.0
1545,2111.0
1546,2603.0
1547,2104.0
1548,2605.0
1549,2107.0
1550,2102.0
1551,2101.0
1552,2402.0
1553,2110.0
1554,2109.0
1555,2301.0
1556,2601.0
1557,2699.0
1558,2602.0
1559,2503.0
1560,2304.0
1561,2105.0
1562,2306.0
1563,2307.0
1564,2309.0
1565,2404.0
1566,2303.0
1567,2703.0
1568,2305.0
1569,2706.0
1570,2310.0
1571,2504.0
1572,2604.0
1573,2501.0
1574,2207.0
1575,2206.0
1576,2704.0
1577,2705.0
1578,2302.0
1579,0.0
1580,2502.0
1581,2505.0
1582,2308.0
1583,2701.0
1584,2204.0
1585,2112.0
1586,2100.0
1587,2104.0
1588,2107.0
1589,2106.0
1590,2401.0
1591,2402.0
1592,2306.0
1593,2101.0
1594,2109.0
1595,2602.0
1596,2706.0
1597,2603.0
1598,2102.0
1599,2110.0
1600,2404.0
1601,2503.0
1602,2605.0
1603,2105.0
1604,2601.0
1605,2111.0
1606,2604.0
1607,2699.0
1608,2206.0
1609,2504.0
1610,2311.0
1611,2305.0
1612,2502.0
1613,2307.0
1614,2506.0
1615,2208.0
1616,2301.0
1617,2207.0
1618,2304.0
1619,2103.0
1620,2309.0
1621,0.0
1622,2112.0
1623,2205.0
1624,2704.0
1625,2303.0
1626,2705.0
1627,2310.0
1628,2501.0
1629,2701.0
1630,2204.0
1631,2703.0
1632,2505.0
1633,2308.0
1634,2202.0
1635,2302.0
1636,27.0
1637,2702.0
1638,17.0
1639,2102.0
1640,2106.0
1641,2401.0
1642,2103.0
1643,2207.0
1644,2107.0
1645,2104.0
1646,2307.0
1647,2101.0
1648,2111.0
1649,2699.0
1650,2204.0
1651,2402.0
1652,2306.0
1653,2110.0
1654,2602.0
1655,2601.0
1656,2504.0
1657,2301.0
1658,2303.0
1659,2305.0
1660,2308.0
1661,2205.0
1662,2302.0
1663,2603.0
1664,2109.0
1665,2105.0
1666,2304.0
1667,2100.0
1668,2502.0
1669,2309.0
1670,2206.0
1671,2503.0
1672,2501.0
1673,2505.0
1674,2404.0
1675,2201.0
1676,2310.0
1677,2208.0
1678,2605.0
1679,2203.0
1680,0.0
1681,2202.0
